customer_id,customer_city,occupation,income_bucket,joining_date,customer_tenure_months,primary_card_type,preferred_rewards_category,avg_monthly_spend,spend_segment
CUST0014551,Ahmedabad,Business Owner,30L+,2019-10-26,81.0,Corporate,General/cashback,54206.363333333335,High
CUST0014552,Kolkata,Government Employee,7L-15L,2022-01-02,55.0,Consumer,Dining,17058.007142857143,Medium
CUST0014553,Visakhapatnam,Self-employed,7L-15L,2022-03-13,53.0,Consumer,Shopping,18992.910000000003,Medium
CUST0014554,Varanasi,Government Employee,7L-15L,2019-12-24,79.0,Consumer,Fuel,4824.965714285715,Low
CUST0014555,Chennai,Salaried,3L-7L,2023-12-29,31.0,Consumer,Shopping,16129.6525,Medium
CUST0014556,Dehradun,Freelancer,<3L,2022-02-25,53.0,Commercial,General/cashback,7557.847499999999,Medium
CUST0014557,Visakhapatnam,Self-employed,15L-30L,2022-01-18,55.0,Commercial,General/cashback,16169.597999999998,Medium
CUST0014558,Patna,Salaried,<3L,2023-03-14,41.0,Commercial,Shopping,549.2466666666666,Low
CUST0014559,Nagpur,Self-employed,7L-15L,2022-07-03,49.0,Commercial,Travel,21327.920000000006,High
CUST0014560,Bengaluru,Salaried,3L-7L,2019-07-09,85.0,Consumer,Travel,2613.684,Low
CUST0014561,Chandigarh,Salaried,7L-15L,2020-05-10,75.0,Consumer,Dining,7650.1449999999995,Medium
CUST0014562,Varanasi,Salaried,<3L,2022-05-27,50.0,Consumer,Health,11738.418333333335,Medium
CUST0014563,Ahmedabad,Student,3L-7L,2019-04-04,88.0,Corporate,Travel,6159.455714285714,Medium
CUST0014564,Delhi,Government Employee,<3L,2023-10-01,34.0,Consumer,Health,10848.705000000002,Medium
CUST0014565,Indore,Student,30L+,2019-03-18,89.0,Consumer,Fuel,90979.16666666667,Very High
CUST0014566,Bengaluru,Salaried,3L-7L,2020-09-02,71.0,Corporate,General/cashback,13182.13,Medium
CUST0014567,Pune,Self-employed,7L-15L,2023-03-05,41.0,Consumer,General/cashback,5328.818,Medium
CUST0014568,Dehradun,Salaried,3L-7L,2019-04-22,87.0,Consumer,Dining,7172.008,Medium
CUST0014569,Mumbai,Freelancer,7L-15L,2023-08-02,36.0,Consumer,Travel,20307.514000000003,High
CUST0014570,Indore,Student,15L-30L,2021-01-03,67.0,Commercial,Fuel,25150.43333333333,High
CUST0014571,Mysuru,Self-employed,3L-7L,2020-12-03,68.0,Consumer,Fuel,8172.306,Medium
CUST0014572,Delhi,Business Owner,15L-30L,2018-07-11,97.0,Commercial,General/cashback,27663.24,High
CUST0014573,Hyderabad,Salaried,7L-15L,2023-02-14,42.0,Consumer,General/cashback,12831.344000000001,Medium
CUST0014574,Jaipur,Business Owner,15L-30L,2019-04-02,88.0,Corporate,Fuel,41075.95333333333,High
CUST0014575,Coimbatore,Retired,15L-30L,2023-07-31,36.0,Consumer,General/cashback,26132.964285714286,High
CUST0014576,Ahmedabad,Business Owner,3L-7L,2022-12-21,44.0,Commercial,Travel,12521.753333333332,Medium
CUST0014577,Mumbai,Business Owner,15L-30L,2024-03-13,29.0,Commercial,Shopping,22389.861666666664,High
CUST0014578,Delhi,Self-employed,15L-30L,2022-06-21,50.0,Consumer,Travel,35688.018,High
CUST0014579,Pune,Self-employed,30L+,2020-02-13,78.0,Commercial,Travel,91785.25000000001,Very High
CUST0014580,Chennai,Salaried,30L+,2023-04-06,40.0,Commercial,Shopping,73246.12666666666,Very High
CUST0014581,Hyderabad,Government Employee,15L-30L,2023-12-27,31.0,Corporate,General/cashback,31824.902000000002,High
CUST0014582,Coimbatore,Business Owner,7L-15L,2021-02-13,66.0,Commercial,Travel,8962.002,Medium
CUST0014583,Mumbai,Salaried,7L-15L,2024-05-21,27.0,Commercial,General/cashback,11413.801666666666,Medium
CUST0014584,Coimbatore,Self-employed,15L-30L,2020-07-24,72.0,Commercial,Shopping,32307.81833333334,High
CUST0014585,Patna,Salaried,15L-30L,2019-12-24,79.0,Commercial,Dining,29515.982,High
CUST0014586,Surat,Salaried,<3L,2019-12-26,79.0,Consumer,Shopping,36150.61666666667,High
CUST0014587,Surat,Salaried,7L-15L,2023-11-16,33.0,Consumer,Dining,5428.713333333333,Medium
CUST0014588,Bengaluru,Government Employee,3L-7L,2021-04-14,64.0,Consumer,Travel,10234.039999999999,Medium
CUST0014589,Lucknow,Salaried,3L-7L,2022-07-07,49.0,Consumer,General/cashback,7502.806666666666,Medium
CUST0014590,Pune,Student,15L-30L,2023-09-11,35.0,Consumer,Fuel,8458.09,Medium
CUST0014591,Hyderabad,Salaried,7L-15L,2023-06-18,38.0,Consumer,General/cashback,8551.888,Medium
CUST0014592,Lucknow,Self-employed,7L-15L,2022-12-09,44.0,Consumer,Shopping,20571.269999999997,High
CUST0014593,Mumbai,Government Employee,3L-7L,2019-12-17,80.0,Commercial,Health,3272.7259999999997,Low
CUST0014594,Hyderabad,Salaried,15L-30L,2021-08-25,59.0,Consumer,Travel,39730.418000000005,High
CUST0014595,Kochi,Retired,7L-15L,2023-11-24,32.0,Consumer,Travel,10846.119999999999,Medium
CUST0014596,Kolkata,Business Owner,15L-30L,2022-10-29,45.0,Consumer,Fuel,23704.941666666666,High
CUST0014597,Bengaluru,Salaried,3L-7L,2023-05-15,39.0,Consumer,Shopping,32034.303333333333,High
CUST0014598,Mumbai,Retired,7L-15L,2024-02-13,30.0,Consumer,Health,18065.734000000004,Medium
CUST0014599,Hyderabad,Salaried,15L-30L,2019-03-29,88.0,Consumer,Travel,35265.20333333333,High
CUST0014600,Jaipur,Salaried,7L-15L,2019-02-27,89.0,Corporate,Travel,21387.57833333333,High
CUST0014601,Jaipur,Salaried,7L-15L,2024-01-29,30.0,Consumer,Shopping,8001.355,Medium
CUST0014602,Delhi,Salaried,7L-15L,2021-05-02,63.0,Consumer,Fuel,18896.721666666668,Medium
CUST0014603,Surat,Freelancer,15L-30L,2019-05-01,87.0,Consumer,General/cashback,114655.34500000002,Very High
CUST0014604,Madurai,Salaried,3L-7L,2020-11-24,68.0,Consumer,General/cashback,11356.756,Medium
CUST0014605,Lucknow,Retired,3L-7L,2022-05-26,50.0,Commercial,Fuel,8695.031666666668,Medium
CUST0014606,Ahmedabad,Self-employed,30L+,2023-10-24,33.0,Commercial,Shopping,112501.64833333332,Very High
CUST0014607,Surat,Salaried,15L-30L,2023-11-14,33.0,Corporate,Health,34093.881666666675,High
CUST0014608,Visakhapatnam,Student,3L-7L,2019-01-13,91.0,Consumer,Dining,8044.658,Medium
CUST0014609,Bhubaneswar,Freelancer,7L-15L,2020-08-18,72.0,Consumer,Travel,14890.519999999999,Medium
CUST0014610,Mumbai,Government Employee,7L-15L,2019-04-27,87.0,Consumer,General/cashback,4490.954999999999,Low
CUST0014611,Bengaluru,Self-employed,15L-30L,2018-08-26,95.0,Consumer,Dining,32999.485,High
CUST0014612,Delhi,Business Owner,15L-30L,2022-02-09,54.0,Commercial,Shopping,44197.574,High
CUST0014613,Chandigarh,Salaried,7L-15L,2020-04-05,76.0,Commercial,Travel,5880.67,Medium
CUST0014614,Mumbai,Self-employed,15L-30L,2023-03-31,40.0,Corporate,Health,69790.97571428571,Very High
CUST0014615,Varanasi,Self-employed,7L-15L,2020-06-06,74.0,Commercial,General/cashback,26200.953333333335,High
CUST0014616,Mumbai,Self-employed,3L-7L,2019-09-21,83.0,Corporate,Shopping,22432.8675,High
CUST0014617,Lucknow,Salaried,7L-15L,2021-04-02,64.0,Consumer,Shopping,8791.598333333333,Medium
CUST0014618,Hyderabad,Government Employee,15L-30L,2021-01-08,67.0,Consumer,General/cashback,46773.74,High
CUST0014619,Kolkata,Salaried,7L-15L,2021-09-27,58.0,Consumer,Shopping,16307.7275,Medium
CUST0014620,Kolkata,Self-employed,7L-15L,2019-07-02,85.0,Consumer,General/cashback,14901.858000000002,Medium
CUST0014621,Chandigarh,Business Owner,3L-7L,2021-06-02,62.0,Consumer,Dining,10401.664,Medium
CUST0014622,Ahmedabad,Salaried,30L+,2021-07-27,60.0,Corporate,General/cashback,87040.31999999999,Very High
CUST0014623,Pune,Salaried,7L-15L,2022-03-04,53.0,Consumer,Travel,22565.579999999998,High
CUST0014624,Indore,Salaried,7L-15L,2019-02-23,89.0,Consumer,Shopping,15262.403333333335,Medium
CUST0014625,Patna,Salaried,3L-7L,2023-11-21,33.0,Consumer,General/cashback,8007.387500000001,Medium
CUST0014626,Bhopal,Government Employee,<3L,2020-03-08,77.0,Consumer,Travel,1636.7333333333333,Low
CUST0014627,Indore,Self-employed,<3L,2021-11-26,56.0,Commercial,Travel,5947.246666666666,Medium
CUST0014628,Kolkata,Self-employed,3L-7L,2022-05-03,51.0,Consumer,Dining,3027.95,Low
CUST0014629,Agra,Salaried,<3L,2021-10-30,57.0,Consumer,General/cashback,1112.835,Low
CUST0014630,Kolkata,Self-employed,30L+,2019-12-15,80.0,Corporate,Shopping,73346.58666666667,Very High
CUST0014631,Ranchi,Salaried,<3L,2022-05-02,51.0,Consumer,Fuel,7527.9580000000005,Medium
CUST0014632,Pune,Salaried,3L-7L,2022-07-08,49.0,Commercial,Health,6197.678,Medium
CUST0014633,Bengaluru,Self-employed,7L-15L,2018-07-20,97.0,Consumer,Shopping,29142.99166666667,High
CUST0014634,Mumbai,Business Owner,30L+,2021-11-17,57.0,Corporate,Travel,79828.56999999999,Very High
CUST0014635,Indore,Salaried,<3L,2019-09-03,83.0,Commercial,Shopping,1806.6225,Low
CUST0014636,Nagpur,Salaried,3L-7L,2022-01-20,55.0,Consumer,Health,2900.8950000000004,Low
CUST0014637,Lucknow,Freelancer,7L-15L,2018-08-23,95.0,Consumer,Shopping,41651.278000000006,High
CUST0014638,Mysuru,Salaried,3L-7L,2021-12-11,56.0,Consumer,Fuel,948.8766666666667,Low
CUST0014639,Jaipur,Salaried,7L-15L,2022-04-07,52.0,Consumer,Dining,10588.94,Medium
CUST0014640,Chennai,Student,<3L,2020-02-16,78.0,Consumer,General/cashback,34477.51666666667,High
CUST0014641,Jaipur,Salaried,15L-30L,2019-08-05,84.0,Consumer,Health,28975.88,High
CUST0014642,Mumbai,Business Owner,7L-15L,2022-12-19,44.0,Consumer,General/cashback,15293.702,Medium
CUST0014643,Lucknow,Government Employee,15L-30L,2018-11-14,93.0,Corporate,Shopping,31349.634999999995,High
CUST0014644,Varanasi,Salaried,15L-30L,2022-07-04,49.0,Consumer,Shopping,19575.870000000003,Medium
CUST0014645,Mumbai,Self-employed,15L-30L,2019-02-14,90.0,Commercial,Dining,34594.40333333333,High
CUST0014646,Coimbatore,Self-employed,<3L,2021-05-22,62.0,Consumer,General/cashback,3538.5800000000004,Low
CUST0014647,Bhopal,Salaried,7L-15L,2021-01-12,67.0,Corporate,Health,23328.71666666667,High
CUST0014648,Delhi,Salaried,7L-15L,2022-10-13,46.0,Consumer,General/cashback,11483.382000000001,Medium
CUST0014649,Coimbatore,Student,<3L,2023-06-15,38.0,Consumer,Shopping,1947.15,Low
CUST0014650,Chandigarh,Salaried,3L-7L,2023-08-19,36.0,Consumer,General/cashback,19944.618,Medium
CUST0014651,Kolkata,Government Employee,3L-7L,2023-10-01,34.0,Consumer,General/cashback,4430.554999999999,Low
CUST0014652,Hyderabad,Self-employed,30L+,2020-04-05,76.0,Corporate,Fuel,91280.56333333334,Very High
CUST0014653,Chennai,Business Owner,15L-30L,2020-10-15,70.0,Commercial,General/cashback,29921.198333333334,High
CUST0014654,Surat,Self-employed,7L-15L,2020-11-19,69.0,Consumer,Dining,11636.143333333333,Medium
CUST0014655,Hyderabad,Business Owner,15L-30L,2018-12-10,92.0,Commercial,Shopping,20251.606,High
CUST0014656,Chennai,Self-employed,30L+,2018-10-27,93.0,Consumer,Travel,23330.233333333334,High
CUST0014657,Ranchi,Self-employed,7L-15L,2021-07-16,61.0,Consumer,Dining,11111.996666666668,Medium
CUST0014658,Indore,Government Employee,3L-7L,2020-01-11,79.0,Consumer,Dining,15136.204000000002,Medium
CUST0014659,Indore,Government Employee,3L-7L,2023-12-13,32.0,Consumer,Shopping,5771.311666666667,Medium
CUST0014660,Bhubaneswar,Salaried,3L-7L,2021-01-13,67.0,Commercial,Dining,5585.524999999999,Medium
CUST0014661,Mumbai,Salaried,15L-30L,2021-11-12,57.0,Commercial,General/cashback,23730.475000000002,High
CUST0014662,Hyderabad,Government Employee,15L-30L,2022-11-04,45.0,Consumer,General/cashback,23823.948333333334,High
CUST0014663,Kochi,Salaried,30L+,2022-03-06,53.0,Consumer,Dining,92742.70333333335,Very High
CUST0014664,Kolkata,Government Employee,15L-30L,2023-03-28,40.0,Corporate,Travel,39114.0,High
CUST0014665,Delhi,Salaried,3L-7L,2021-05-22,62.0,Consumer,Shopping,27037.851999999995,High
CUST0014666,Bhopal,Salaried,3L-7L,2021-04-28,63.0,Consumer,General/cashback,5501.785,Medium
CUST0014667,Mumbai,Salaried,7L-15L,2023-09-18,35.0,Consumer,Health,7420.814,Medium
CUST0014668,Jaipur,Salaried,7L-15L,2021-09-10,59.0,Consumer,Travel,7838.665,Medium
CUST0014669,Jaipur,Freelancer,7L-15L,2022-07-17,49.0,Consumer,Dining,10596.366666666667,Medium
CUST0014670,Surat,Salaried,<3L,2022-01-09,55.0,Consumer,Health,5476.177500000001,Medium
CUST0014671,Chennai,Retired,7L-15L,2019-02-14,90.0,Consumer,Shopping,9167.831999999999,Medium
CUST0014672,Mumbai,Salaried,15L-30L,2021-10-22,57.0,Corporate,Shopping,25545.495,High
CUST0014673,Agra,Freelancer,<3L,2020-07-19,73.0,Corporate,Travel,1401.0766666666666,Low
CUST0014674,Ranchi,Business Owner,7L-15L,2023-03-01,41.0,Corporate,Travel,13789.665,Medium
CUST0014675,Kolkata,Salaried,7L-15L,2018-09-24,94.0,Consumer,Fuel,10282.145999999999,Medium
CUST0014676,Mumbai,Government Employee,7L-15L,2021-12-06,56.0,Consumer,Health,22245.167999999998,High
CUST0014677,Lucknow,Self-employed,7L-15L,2022-07-24,48.0,Consumer,Fuel,11828.071999999998,Medium
CUST0014678,Chennai,Self-employed,3L-7L,2024-03-09,29.0,Commercial,Fuel,8647.538,Medium
CUST0014679,Bengaluru,Self-employed,15L-30L,2019-05-28,86.0,Commercial,Travel,44513.861666666664,High
CUST0014680,Bengaluru,Self-employed,15L-30L,2021-02-07,66.0,Commercial,General/cashback,41259.154,High
CUST0014681,Bengaluru,Salaried,7L-15L,2023-07-26,36.0,Consumer,Fuel,3672.3979999999997,Low
CUST0014682,Chennai,Salaried,30L+,2021-02-15,66.0,Commercial,General/cashback,92117.31999999999,Very High
CUST0014683,Hyderabad,Retired,15L-30L,2022-11-02,45.0,Consumer,Dining,26449.890000000003,High
CUST0014684,Coimbatore,Government Employee,7L-15L,2020-06-22,73.0,Consumer,Shopping,4677.570000000001,Low
CUST0014685,Kolkata,Government Employee,3L-7L,2023-05-15,39.0,Consumer,Shopping,992.47,Low
CUST0014686,Kolkata,Freelancer,7L-15L,2020-03-13,77.0,Consumer,Shopping,17932.35,Medium
CUST0014687,Bengaluru,Business Owner,7L-15L,2023-05-13,39.0,Commercial,General/cashback,5679.061666666667,Medium
CUST0014688,Visakhapatnam,Government Employee,3L-7L,2020-06-07,74.0,Consumer,Shopping,9954.744999999999,Medium
CUST0014689,Mumbai,Self-employed,15L-30L,2022-09-12,47.0,Consumer,Shopping,46197.25,High
CUST0014690,Hyderabad,Retired,30L+,2019-08-31,83.0,Consumer,Shopping,125015.88857142859,Very High
CUST0014691,Surat,Self-employed,3L-7L,2021-04-10,64.0,Consumer,Dining,6493.188,Medium
CUST0014692,Nagpur,Business Owner,7L-15L,2023-08-19,36.0,Commercial,General/cashback,15946.086000000005,Medium
CUST0014693,Bhopal,Self-employed,7L-15L,2019-04-13,88.0,Consumer,Dining,19145.95666666667,Medium
CUST0014694,Pune,Salaried,15L-30L,2019-03-06,89.0,Consumer,Dining,43852.76666666666,High
CUST0014695,Chennai,Salaried,15L-30L,2022-07-04,49.0,Consumer,Travel,59959.13999999999,High
CUST0014696,Chennai,Retired,7L-15L,2022-02-13,54.0,Consumer,Dining,32951.076,High
CUST0014697,Lucknow,Business Owner,7L-15L,2024-05-10,27.0,Consumer,Health,23994.981999999996,High
CUST0014698,Chennai,Salaried,7L-15L,2020-06-22,73.0,Commercial,Shopping,21143.97,High
CUST0014699,Chennai,Student,7L-15L,2021-10-01,58.0,Commercial,Travel,7297.327999999999,Medium
CUST0014700,Mumbai,Retired,7L-15L,2023-09-15,35.0,Consumer,Dining,8805.1725,Medium
CUST0014701,Bhubaneswar,Freelancer,<3L,2020-07-26,72.0,Consumer,Fuel,4348.5425000000005,Low
CUST0014702,Mumbai,Salaried,3L-7L,2023-02-03,42.0,Consumer,Fuel,12441.498333333331,Medium
CUST0014703,Hyderabad,Salaried,3L-7L,2023-01-13,43.0,Consumer,Travel,12013.0,Medium
CUST0014704,Patna,Government Employee,<3L,2018-11-30,92.0,Consumer,Health,24035.188,High
CUST0014705,Indore,Salaried,3L-7L,2019-12-30,79.0,Commercial,Travel,4570.268000000001,Low
CUST0014706,Lucknow,Salaried,<3L,2023-08-09,36.0,Commercial,Fuel,24583.079999999998,High
CUST0014707,Kochi,Salaried,3L-7L,2021-01-16,67.0,Consumer,Shopping,33277.797999999995,High
CUST0014708,Delhi,Freelancer,15L-30L,2021-09-01,59.0,Corporate,Travel,18513.166666666668,Medium
CUST0014709,Bhopal,Self-employed,7L-15L,2023-07-26,36.0,Commercial,Fuel,11301.558333333332,Medium
CUST0014710,Hyderabad,Retired,30L+,2023-11-10,33.0,Corporate,Fuel,60245.159999999996,Very High
CUST0014711,Bhubaneswar,Government Employee,15L-30L,2019-04-15,88.0,Consumer,Health,20810.156666666666,High
CUST0014712,Hyderabad,Student,30L+,2023-11-13,33.0,Commercial,General/cashback,124841.77,Very High
CUST0014713,Surat,Government Employee,7L-15L,2020-11-14,69.0,Consumer,Shopping,23886.34,High
CUST0014714,Jaipur,Self-employed,3L-7L,2018-07-17,97.0,Consumer,Dining,15093.6,Medium
CUST0014715,Bengaluru,Business Owner,3L-7L,2022-02-17,54.0,Commercial,General/cashback,2044.9875,Low
CUST0014716,Pune,Student,15L-30L,2020-08-22,71.0,Corporate,Fuel,129048.82166666667,Very High
CUST0014717,Bhopal,Salaried,30L+,2021-10-17,58.0,Commercial,Travel,61521.228749999995,Very High
CUST0014718,Bengaluru,Salaried,7L-15L,2020-08-28,71.0,Consumer,Dining,25543.48166666666,High
CUST0014719,Dehradun,Business Owner,7L-15L,2022-10-11,46.0,Consumer,Dining,5354.7,Medium
CUST0014720,Chennai,Business Owner,<3L,2022-10-26,45.0,Consumer,General/cashback,2125.3433333333332,Low
CUST0014721,Surat,Salaried,3L-7L,2021-01-31,66.0,Consumer,Shopping,5813.286666666667,Medium
CUST0014722,Surat,Self-employed,7L-15L,2023-07-09,37.0,Consumer,Travel,12789.393333333333,Medium
CUST0014723,Kolkata,Salaried,3L-7L,2021-01-31,66.0,Commercial,General/cashback,11886.97,Medium
CUST0014724,Kochi,Self-employed,7L-15L,2020-10-15,70.0,Consumer,Shopping,10568.258333333331,Medium
CUST0014725,Indore,Salaried,15L-30L,2018-08-13,96.0,Consumer,Travel,21648.69,High
CUST0014726,Surat,Business Owner,15L-30L,2022-12-11,44.0,Consumer,Shopping,26202.03666666667,High
CUST0014727,Jaipur,Salaried,15L-30L,2023-10-14,34.0,Consumer,Shopping,10989.845,Medium
CUST0014728,Surat,Salaried,3L-7L,2022-10-25,45.0,Consumer,Dining,5878.76,Medium
CUST0014729,Pune,Self-employed,7L-15L,2019-09-05,83.0,Consumer,Travel,3637.0739999999996,Low
CUST0014730,Mumbai,Salaried,15L-30L,2021-12-06,56.0,Consumer,Fuel,24708.328333333335,High
CUST0014731,Bengaluru,Business Owner,7L-15L,2023-06-10,38.0,Corporate,Travel,15639.970000000001,Medium
CUST0014732,Surat,Business Owner,30L+,2023-02-01,42.0,Corporate,Health,112276.82666666666,Very High
CUST0014733,Patna,Business Owner,3L-7L,2019-09-06,83.0,Commercial,General/cashback,24767.876666666674,High
CUST0014734,Mumbai,Salaried,3L-7L,2018-11-11,93.0,Commercial,Health,2639.4125000000004,Low
CUST0014735,Jaipur,Salaried,3L-7L,2023-07-12,37.0,Consumer,Travel,9214.716666666667,Medium
CUST0014736,Hyderabad,Business Owner,7L-15L,2020-12-31,67.0,Commercial,Travel,10511.083999999999,Medium
CUST0014737,Jaipur,Salaried,3L-7L,2018-08-10,96.0,Commercial,General/cashback,7219.5160000000005,Medium
CUST0014738,Chandigarh,Salaried,3L-7L,2024-01-05,31.0,Consumer,Health,13008.798333333334,Medium
CUST0014739,Indore,Freelancer,3L-7L,2023-06-21,38.0,Commercial,Health,3603.7940000000003,Low
CUST0014740,Indore,Salaried,7L-15L,2021-07-25,60.0,Consumer,General/cashback,12921.1125,Medium
CUST0014741,Chandigarh,Self-employed,7L-15L,2024-01-04,31.0,Consumer,Shopping,6753.981999999999,Medium
CUST0014742,Delhi,Salaried,3L-7L,2021-02-06,66.0,Consumer,Fuel,10479.936666666668,Medium
CUST0014743,Ahmedabad,Salaried,15L-30L,2020-05-07,75.0,Consumer,Health,9744.615,Medium
CUST0014744,Hyderabad,Government Employee,15L-30L,2022-04-19,52.0,Consumer,Travel,15991.925000000001,Medium
CUST0014745,Patna,Freelancer,<3L,2018-12-30,91.0,Consumer,Health,6691.993333333333,Medium
CUST0014746,Bhopal,Salaried,<3L,2019-04-02,88.0,Consumer,Shopping,2879.3625,Low
CUST0014747,Delhi,Salaried,3L-7L,2020-02-24,77.0,Commercial,Dining,3902.6175000000003,Low
CUST0014748,Hyderabad,Self-employed,3L-7L,2021-05-03,63.0,Consumer,Shopping,7993.068571428571,Medium
CUST0014749,Kolkata,Business Owner,15L-30L,2023-10-22,33.0,Commercial,Fuel,18364.364999999998,Medium
CUST0014750,Dehradun,Business Owner,15L-30L,2023-01-03,43.0,Consumer,General/cashback,25488.162857142856,High
CUST0014751,Delhi,Salaried,3L-7L,2018-09-07,95.0,Consumer,Dining,7431.568333333332,Medium
CUST0014752,Lucknow,Retired,3L-7L,2021-03-21,65.0,Commercial,General/cashback,12888.3875,Medium
CUST0014753,Chennai,Government Employee,15L-30L,2021-11-09,57.0,Consumer,General/cashback,16971.16,Medium
CUST0014754,Kochi,Business Owner,7L-15L,2020-02-22,77.0,Corporate,Shopping,6589.2675,Medium
CUST0014755,Kochi,Retired,7L-15L,2023-01-01,43.0,Consumer,Dining,24300.843333333334,High
CUST0014756,Hyderabad,Salaried,15L-30L,2022-08-05,48.0,Consumer,Shopping,11385.518333333332,Medium
CUST0014757,Bhopal,Salaried,<3L,2022-02-18,54.0,Consumer,Health,2360.475,Low
CUST0014758,Delhi,Salaried,3L-7L,2019-04-05,88.0,Corporate,Fuel,9053.053333333333,Medium
CUST0014759,Coimbatore,Salaried,30L+,2021-08-27,59.0,Corporate,Fuel,63252.71599999999,Very High
CUST0014760,Bengaluru,Salaried,15L-30L,2024-01-30,30.0,Consumer,Health,35741.496666666666,High
CUST0014761,Lucknow,Retired,3L-7L,2021-08-22,59.0,Commercial,Health,19186.456,Medium
CUST0014762,Bhopal,Government Employee,30L+,2022-08-29,47.0,Commercial,Health,108189.245,Very High
CUST0014763,Surat,Self-employed,3L-7L,2021-08-15,60.0,Consumer,General/cashback,8831.735,Medium
CUST0014764,Hyderabad,Business Owner,3L-7L,2018-12-07,92.0,Corporate,Dining,8490.0075,Medium
CUST0014765,Lucknow,Salaried,30L+,2022-07-07,49.0,Consumer,Travel,83519.64,Very High
CUST0014766,Mumbai,Salaried,15L-30L,2022-11-02,45.0,Consumer,Travel,27441.501666666667,High
CUST0014767,Pune,Self-employed,15L-30L,2021-08-10,60.0,Commercial,Health,25492.185,High
CUST0014768,Coimbatore,Business Owner,<3L,2023-12-21,32.0,Consumer,General/cashback,5945.124999999999,Medium
CUST0014769,Kolkata,Business Owner,7L-15L,2023-03-10,41.0,Commercial,Shopping,21014.467142857146,High
CUST0014770,Kolkata,Business Owner,30L+,2024-02-25,29.0,Consumer,General/cashback,100176.46166666667,Very High
